timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705057121818,41,Small,200,OK,TG1 1-1,text,true,,130275,115,1,1,http://192.168.1.53/2.html,26,0,18
1705057121863,18,Small,200,OK,TG1 1-2,text,true,,130275,115,2,2,http://192.168.1.53/2.html,3,0,1
1705057121866,35,Small,200,OK,TG1 1-1,text,true,,130275,115,2,2,http://192.168.1.53/2.html,17,0,2
1705057121975,22,Small,200,OK,TG1 1-1,text,true,,130275,115,2,2,http://192.168.1.53/2.html,4,0,1
1705057122004,24,Small,200,OK,TG1 1-3,text,true,,130275,115,3,3,http://192.168.1.53/2.html,4,0,3
1705057121976,56,Small,200,OK,TG1 1-2,text,true,,130275,115,3,3,http://192.168.1.53/2.html,22,0,1
1705057122088,22,Small,200,OK,TG1 1-1,text,true,,130275,115,3,3,http://192.168.1.53/2.html,4,0,2
1705057122147,20,Small,200,OK,TG1 1-2,text,true,,130275,115,4,4,http://192.168.1.53/2.html,3,0,1
1705057122147,32,Small,200,OK,TG1 1-4,text,true,,130275,115,4,4,http://192.168.1.53/2.html,16,0,1
1705057122175,21,Small,200,OK,TG1 1-3,text,true,,130275,115,4,4,http://192.168.1.53/2.html,5,0,2
1705057122259,20,Small,200,OK,TG1 1-1,text,true,,130275,115,4,4,http://192.168.1.53/2.html,3,0,1
1705057122292,19,Small,200,OK,TG1 1-5,text,true,,130275,115,5,5,http://192.168.1.53/2.html,4,0,1
1705057122376,36,Small,200,OK,TG1 1-4,text,true,,130275,115,5,5,http://192.168.1.53/2.html,3,0,1
1705057122376,39,Small,200,OK,TG1 1-2,text,true,,130275,115,5,5,http://192.168.1.53/2.html,9,0,1
1705057122404,27,Small,200,OK,TG1 1-3,text,true,,130275,115,5,5,http://192.168.1.53/2.html,12,0,2
1705057122433,19,Small,200,OK,TG1 1-6,text,true,,130275,115,6,6,http://192.168.1.53/2.html,3,0,1
