timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705053028396,56,2,200,OK,TG1 1-1,text,true,,130275,115,2,2,http://192.168.1.53/2.html,25,0,16
1705053028448,17,2,200,OK,TG1 1-2,text,true,,130275,115,2,2,http://192.168.1.53/2.html,3,0,1
1705053028590,34,2,200,OK,TG1 1-3,text,true,,130275,115,3,3,http://192.168.1.53/2.html,4,0,1
1705053028658,30,2,200,OK,TG1 1-1,text,true,,130275,115,3,3,http://192.168.1.53/2.html,4,0,1
1705053028732,32,2,200,OK,TG1 1-4,text,true,,130275,115,4,4,http://192.168.1.53/2.html,4,0,1
1705053028791,32,2,200,OK,TG1 1-2,text,true,,130275,115,4,4,http://192.168.1.53/2.html,4,0,1
1705053028875,20,2,200,OK,TG1 1-5,text,true,,130275,115,5,5,http://192.168.1.53/2.html,4,0,1
1705053029017,30,2,200,OK,TG1 1-6,text,true,,130275,115,6,6,http://192.168.1.53/2.html,4,0,2
1705053029104,32,2,200,OK,TG1 1-3,text,true,,130275,115,6,6,http://192.168.1.53/2.html,4,0,1
1705053029167,17,2,200,OK,TG1 1-1,text,true,,130275,115,7,7,http://192.168.1.53/2.html,3,0,1
1705053029161,48,2,200,OK,TG1 1-7,text,true,,130275,115,7,7,http://192.168.1.53/2.html,4,0,1
1705053029302,32,2,200,OK,TG1 1-8,text,true,,130275,115,8,8,http://192.168.1.53/2.html,4,0,2
1705053029418,28,2,200,OK,TG1 1-4,text,true,,130275,115,9,9,http://192.168.1.53/2.html,5,0,2
1705053029477,18,2,200,OK,TG1 1-2,text,true,,130275,115,9,9,http://192.168.1.53/2.html,4,0,1
1705053029448,47,2,200,OK,TG1 1-9,text,true,,130275,115,9,9,http://192.168.1.53/2.html,4,0,2
1705053029589,30,2,200,OK,TG1 1-10,text,true,,130275,115,10,10,http://192.168.1.53/2.html,4,0,1
1705053029731,27,2,200,OK,TG1 1-11,text,true,,130275,115,11,11,http://192.168.1.53/2.html,3,0,2
1705053029732,36,2,200,OK,TG1 1-5,text,true,,130275,115,11,11,http://192.168.1.53/2.html,9,0,1
1705053029876,35,2,200,OK,TG1 1-12,text,true,,130275,115,12,12,http://192.168.1.53/2.html,4,0,2
1705053030046,19,2,200,OK,TG1 1-6,text,true,,130275,115,13,13,http://192.168.1.53/2.html,4,0,1
1705053030019,49,2,200,OK,TG1 1-13,text,true,,130275,115,13,13,http://192.168.1.53/2.html,3,0,1
1705053030134,47,2,200,OK,TG1 1-3,text,true,,130275,115,14,14,http://192.168.1.53/2.html,3,0,1
1705053030163,19,2,200,OK,TG1 1-14,text,true,,130275,115,14,14,http://192.168.1.53/2.html,4,0,1
1705053030305,34,2,200,OK,TG1 1-15,text,true,,130275,115,15,15,http://192.168.1.53/2.html,4,0,2
1705053030367,22,2,200,OK,TG1 1-1,text,true,,130275,115,15,15,http://192.168.1.53/2.html,5,0,2
1705053030361,34,2,200,OK,TG1 1-7,text,true,,130275,115,15,15,http://192.168.1.53/2.html,4,0,1
1705053030447,31,2,200,OK,TG1 1-16,text,true,,130275,115,16,16,http://192.168.1.53/2.html,4,0,1
1705053030590,34,2,200,OK,TG1 1-17,text,true,,130275,115,17,17,http://192.168.1.53/2.html,3,0,1
1705053030673,29,2,200,OK,TG1 1-8,text,true,,130275,115,17,17,http://192.168.1.53/2.html,4,0,2
1705053030733,33,2,200,OK,TG1 1-18,text,true,,130275,115,18,18,http://192.168.1.53/2.html,4,0,1
1705053030875,30,2,200,OK,TG1 1-19,text,true,,130275,115,19,19,http://192.168.1.53/2.html,4,0,1
1705053030962,17,2,200,OK,TG1 1-4,text,true,,130275,115,19,19,http://192.168.1.53/2.html,4,0,2
1705053030990,22,2,200,OK,TG1 1-9,text,true,,130275,115,19,19,http://192.168.1.53/2.html,3,0,2
1705053031019,18,2,200,OK,TG1 1-20,text,true,,130275,115,20,20,http://192.168.1.53/2.html,5,0,2
1705053031019,46,2,200,OK,TG1 1-2,text,true,,130275,115,20,20,http://192.168.1.53/2.html,4,0,2
1705053031162,37,2,200,OK,TG1 1-21,text,true,,130275,115,21,21,http://192.168.1.53/2.html,4,0,2
1705053031303,20,2,200,OK,TG1 1-10,text,true,,130275,115,22,22,http://192.168.1.53/2.html,5,0,2
1705053031306,31,2,200,OK,TG1 1-22,text,true,,130275,115,22,22,http://192.168.1.53/2.html,15,0,0
1705053031447,31,2,200,OK,TG1 1-23,text,true,,130275,115,23,23,http://192.168.1.53/2.html,4,0,2
1705053031617,20,2,200,OK,TG1 1-11,text,true,,130275,115,24,24,http://192.168.1.53/2.html,3,0,2
1705053031591,54,2,200,OK,TG1 1-24,text,true,,130275,115,24,24,http://192.168.1.53/2.html,3,0,1
1705053031618,32,2,200,OK,TG1 1-5,text,true,,130275,115,24,24,http://192.168.1.53/2.html,12,0,1
1705053031735,32,2,200,OK,TG1 1-25,text,true,,130275,115,25,25,http://192.168.1.53/2.html,3,0,1
1705053031877,31,2,200,OK,TG1 1-26,text,true,,130275,115,26,26,http://192.168.1.53/2.html,4,0,2
1705053031933,30,2,200,OK,TG1 1-12,text,true,,130275,115,26,26,http://192.168.1.53/2.html,4,0,2
1705053032020,31,2,200,OK,TG1 1-27,text,true,,130275,115,27,27,http://192.168.1.53/2.html,4,0,1
1705053032163,31,2,200,OK,TG1 1-28,text,true,,130275,115,28,28,http://192.168.1.53/2.html,3,0,1
1705053032247,37,2,200,OK,TG1 1-13,text,true,,130275,115,28,28,http://192.168.1.53/2.html,3,0,1
1705053032275,19,2,200,OK,TG1 1-6,text,true,,130275,115,28,28,http://192.168.1.53/2.html,4,0,1
1705053032305,30,2,200,OK,TG1 1-29,text,true,,130275,115,29,29,http://192.168.1.53/2.html,4,0,1
1705053032449,32,2,200,OK,TG1 1-30,text,true,,130275,115,30,30,http://192.168.1.53/2.html,4,0,1
1705053032533,44,2,200,OK,TG1 1-3,text,true,,130275,115,30,30,http://192.168.1.53/2.html,4,0,1
1705053032562,19,2,200,OK,TG1 1-14,text,true,,130275,115,30,30,http://192.168.1.53/2.html,3,0,2
