timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705056783305,38,Small,200,OK,TG1 1-1,text,true,,130275,115,1,1,http://192.168.1.53/2.html,21,0,16
1705056783356,19,Small,200,OK,TG1 1-2,text,true,,130275,115,2,2,http://192.168.1.53/2.html,3,0,1
1705056783353,35,Small,200,OK,TG1 1-1,text,true,,130275,115,2,2,http://192.168.1.53/2.html,3,0,1
1705056783463,20,Small,200,OK,TG1 1-1,text,true,,130275,115,2,2,http://192.168.1.53/2.html,3,0,1
1705056783498,19,Small,200,OK,TG1 1-3,text,true,,130275,115,3,3,http://192.168.1.53/2.html,2,0,1
1705056783469,60,Small,200,OK,TG1 1-2,text,true,,130275,115,3,3,http://192.168.1.53/2.html,16,0,2
1705056783577,19,Small,200,OK,TG1 1-1,text,true,,130275,115,3,3,http://192.168.1.53/2.html,4,0,1
1705056783640,20,Small,200,OK,TG1 1-2,text,true,,130275,115,4,4,http://192.168.1.53/2.html,3,0,1
1705056783668,21,Small,200,OK,TG1 1-3,text,true,,130275,115,4,4,http://192.168.1.53/2.html,2,0,1
1705056783641,64,Small,200,OK,TG1 1-4,text,true,,130275,115,4,4,http://192.168.1.53/2.html,21,0,0
1705056783748,29,Small,200,OK,TG1 1-1,text,true,,130275,115,4,4,http://192.168.1.53/2.html,4,0,1
1705056783783,29,Small,200,OK,TG1 1-5,text,true,,130275,115,5,5,http://192.168.1.53/2.html,4,0,2
1705056783869,22,Small,200,OK,TG1 1-2,text,true,,130275,115,5,5,http://192.168.1.53/2.html,3,0,1
1705056783870,28,Small,200,OK,TG1 1-4,text,true,,130275,115,5,5,http://192.168.1.53/2.html,16,0,0
1705056783898,18,Small,200,OK,TG1 1-3,text,true,,130275,115,5,5,http://192.168.1.53/2.html,2,0,0
1705056783927,27,Small,200,OK,TG1 1-6,text,true,,130275,115,6,6,http://192.168.1.53/2.html,3,0,1
1705056783976,32,Small,200,OK,TG1 1-1,text,true,,130275,115,6,6,http://192.168.1.53/2.html,3,0,1
1705056784069,32,Small,200,OK,TG1 1-5,text,true,,130275,115,7,7,http://192.168.1.53/2.html,3,0,1
1705056784069,35,Small,200,OK,TG1 1-7,text,true,,130275,115,7,7,http://192.168.1.53/2.html,6,0,1
1705056784156,18,Small,200,OK,TG1 1-4,text,true,,130275,115,7,7,http://192.168.1.53/2.html,3,0,2
1705056784183,16,Small,200,OK,TG1 1-3,text,true,,130275,115,7,7,http://192.168.1.53/2.html,4,0,2
1705056784155,53,Small,200,OK,TG1 1-2,text,true,,130275,115,7,7,http://192.168.1.53/2.html,21,0,1
1705056784212,28,Small,200,OK,TG1 1-8,text,true,,130275,115,8,8,http://192.168.1.53/2.html,3,0,1
1705056784270,28,Small,200,OK,TG1 1-6,text,true,,130275,115,8,8,http://192.168.1.53/2.html,3,0,1
1705056784319,31,Small,200,OK,TG1 1-1,text,true,,130275,115,8,8,http://192.168.1.53/2.html,4,0,1
1705056784355,31,Small,200,OK,TG1 1-9,text,true,,130275,115,9,9,http://192.168.1.53/2.html,4,0,2
1705056784469,19,Small,200,OK,TG1 1-7,text,true,,130275,115,9,9,http://192.168.1.53/2.html,3,0,1
1705056784498,19,Small,200,OK,TG1 1-10,text,true,,130275,115,10,10,http://192.168.1.53/2.html,2,0,1
1705056784469,65,Small,200,OK,TG1 1-5,text,true,,130275,115,10,10,http://192.168.1.53/2.html,20,0,1
