timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705056952567,41,Small,200,OK,TG1 1-1,text,true,,130275,115,1,1,http://192.168.1.53/2.html,22,0,17
1705056952616,21,Small,200,OK,TG1 1-1,text,true,,130275,115,2,2,http://192.168.1.53/2.html,3,0,1
1705056952619,33,Small,200,OK,TG1 1-2,text,true,,130275,115,2,2,http://192.168.1.53/2.html,6,0,2
1705056952733,21,Small,200,OK,TG1 1-2,text,true,,130275,115,2,2,http://192.168.1.53/2.html,3,0,1
1705056952727,39,Small,200,OK,TG1 1-1,text,true,,130275,115,3,3,http://192.168.1.53/2.html,3,0,1
1705056952761,22,Small,200,OK,TG1 1-3,text,true,,130275,115,3,3,http://192.168.1.53/2.html,6,0,1
1705056952847,30,Small,200,OK,TG1 1-2,text,true,,130275,115,3,3,http://192.168.1.53/2.html,3,0,1
1705056952896,23,Small,200,OK,TG1 1-1,text,true,,130275,115,4,4,http://192.168.1.53/2.html,4,0,2
1705056952903,31,Small,200,OK,TG1 1-4,text,true,,130275,115,4,4,http://192.168.1.53/2.html,17,0,2
1705056952932,19,Small,200,OK,TG1 1-3,text,true,,130275,115,4,4,http://192.168.1.53/2.html,3,0,1
1705056953018,36,Small,200,OK,TG1 1-2,text,true,,130275,115,5,5,http://192.168.1.53/2.html,4,0,1
1705056953046,17,Small,200,OK,TG1 1-5,text,true,,130275,115,5,5,http://192.168.1.53/2.html,3,0,1
1705056953132,18,Small,200,OK,TG1 1-4,text,true,,130275,115,5,5,http://192.168.1.53/2.html,3,0,1
1705056953161,22,Small,200,OK,TG1 1-3,text,true,,130275,115,5,5,http://192.168.1.53/2.html,3,0,1
1705056953126,60,Small,200,OK,TG1 1-1,text,true,,130275,115,5,5,http://192.168.1.53/2.html,3,0,1
1705056953190,19,Small,200,OK,TG1 1-6,text,true,,130275,115,6,6,http://192.168.1.53/2.html,3,0,0
1705056953332,23,Small,200,OK,TG1 1-5,text,true,,130275,115,7,7,http://192.168.1.53/2.html,2,0,1
1705056953304,51,Small,200,OK,TG1 1-2,text,true,,130275,115,7,7,http://192.168.1.53/2.html,3,0,1
1705056953332,37,Small,200,OK,TG1 1-7,text,true,,130275,115,7,7,http://192.168.1.53/2.html,9,0,1
1705056953412,22,Small,200,OK,TG1 1-1,text,true,,130275,115,7,7,http://192.168.1.53/2.html,3,0,0
1705056953418,30,Small,200,OK,TG1 1-4,text,true,,130275,115,7,7,http://192.168.1.53/2.html,4,0,1
1705056953447,19,Small,200,OK,TG1 1-3,text,true,,130275,115,7,7,http://192.168.1.53/2.html,3,0,1
1705056953474,21,Small,200,OK,TG1 1-8,text,true,,130275,115,8,8,http://192.168.1.53/2.html,3,0,1
1705056953532,19,Small,200,OK,TG1 1-6,text,true,,130275,115,8,8,http://192.168.1.53/2.html,4,0,2
1705056953617,31,Small,200,OK,TG1 1-9,text,true,,130275,115,9,9,http://192.168.1.53/2.html,3,0,1
1705056953704,22,Small,200,OK,TG1 1-2,text,true,,130275,115,9,9,http://192.168.1.53/2.html,3,0,1
1705056953731,36,Small,200,OK,TG1 1-7,text,true,,130275,115,10,10,http://192.168.1.53/2.html,9,0,1
