Timestamp,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Zswap,Zswapped,Dirty,Writeback,AnonPages,Mapped,Shmem,KReclaimable,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,SecPageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,FileHugePages,FilePmdMapped,CmaTotal,CmaFree,Unaccepted,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,Hugetlb,DirectMap4k,DirectMap2M,DirectMap1G
1699520748,7419132,3257360,3971264,21532,893420,264308,1672540,996076,1371256,433624,301284,562452,32,32,4194300,2397568,409616,1781692,144,0,1750548,561940,50648,135396,331284,135396,195888,18912,50156,0,0,0,0,7903864,13286212,34359738367,91808,0,12288,0,763904,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520749,7419132,3156428,3924932,21540,947624,202220,1780580,1004924,1434596,432556,345984,572368,32,32,4194300,2411648,409456,1767612,404,0,1812424,594352,50644,135364,331244,135364,195880,19048,50084,0,0,0,0,7903864,13305252,34359738367,91792,0,12288,0,868352,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520750,7419132,3263484,4059504,21372,975132,167208,1627180,1038540,1253868,466016,373312,572524,32,32,4194300,2423168,408712,1756076,416,0,1665484,617856,50648,135428,331052,135428,195624,18976,50548,0,0,0,0,7903864,13269220,34359738367,91840,0,12288,0,743424,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520751,7419132,3206852,4050184,21372,1022692,112712,1711692,1020612,1300056,439116,411636,581496,32,32,4194300,2435712,408348,1743536,416,0,1685524,644940,50648,135460,331084,135460,195624,18960,50688,0,0,0,0,7903864,13285880,34359738367,91840,0,12288,0,804864,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520752,7419132,3240352,4109484,21372,1047968,86216,1632680,1060824,1263736,410836,368944,649988,32,32,4194300,2439256,408028,1740108,416,0,1620948,662060,50648,135460,330832,135460,195372,18944,50656,0,0,0,0,7903864,13286192,34359738367,91808,0,12288,0,761856,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520753,7419132,3222968,4080396,21380,1036500,86540,1700164,1020920,1293568,420288,406596,600632,32,32,4194300,2454872,407620,1724336,188,0,1659620,659984,50652,135460,331344,135460,195884,18928,50512,0,0,0,0,7903864,13286332,34359738367,91808,0,12288,0,796672,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520755,7419132,3097864,3959920,21388,1041456,81904,1812508,1024376,1415276,409752,397232,614624,32,32,4194300,2454708,407288,1724832,200,0,1770804,669660,50652,135460,331088,135460,195628,18928,50660,0,0,0,0,7903864,13286160,34359738367,91776,0,12288,0,909312,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520756,7419132,3222512,4079100,21388,1035816,82136,1641988,1087676,1287576,435668,354412,652008,32,32,4194300,2464036,406780,1715408,200,0,1669068,669640,50652,135396,331028,135396,195632,18928,50328,0,0,0,0,7903864,13251908,34359738367,91792,0,12288,0,798720,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520757,7419132,3305756,4161228,21388,1034772,81368,1556488,1068792,1172636,447340,383852,621452,32,32,4194300,2465316,406560,1714064,200,0,1565784,663844,50652,135396,331016,135396,195620,18928,50420,0,0,0,0,7903864,13287232,34359738367,91776,0,12288,0,694272,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520758,7419132,3152104,4024476,21388,1050796,76940,1707812,1089060,1361132,413552,346680,675508,32,32,4194300,2447956,406416,1731476,200,0,1720160,672132,50656,135428,331048,135428,195620,18928,50560,0,0,0,0,7903864,13252332,34359738367,91808,0,12288,0,872448,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520759,7419132,3268688,4119820,21388,1030240,87704,1625532,1054104,1231008,447680,394524,606424,32,32,4194300,2462804,406084,1716592,196,0,1624524,662808,50656,135428,331112,135428,195684,19000,50608,0,0,0,0,7903864,13252328,34359738367,91840,0,12288,0,753664,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520760,7419132,3209820,4071468,21396,1040980,85308,1675236,1049680,1291440,422012,383796,627668,32,32,4194300,2450796,406296,1728524,204,0,1659188,671396,50656,135428,331120,135428,195692,19072,50432,0,0,0,0,7903864,13251584,34359738367,91856,0,12288,0,794624,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520761,7419132,3224476,4070712,21412,1025348,89664,1702636,1018684,1316336,408932,386300,609752,32,32,4194300,2456464,405916,1722772,244,0,1670480,655548,50656,135428,331088,135428,195660,18944,50616,0,0,0,0,7903864,13260064,34359738367,91792,0,12288,0,794624,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520762,7419132,3202420,4046876,21412,1023784,89356,1709016,1021084,1306612,429248,402404,591836,32,32,4194300,2459672,405692,1719636,244,0,1681728,657896,50672,135492,331412,135492,195920,18960,50564,0,0,0,0,7903864,13261488,34359738367,91808,0,12288,0,800768,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520763,7419132,3175144,4023752,21412,1027968,80564,1745740,1010672,1348464,409524,397276,601148,32,32,4194300,2466072,405164,1713312,244,0,1703972,655220,50672,135428,331092,135428,195664,18912,50316,0,0,0,0,7903864,13294776,34359738367,91776,0,12288,0,821248,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520765,7419132,3267120,4107252,21412,1019496,84080,1581096,1081364,1216272,456240,364824,625124,32,32,4194300,2475032,404468,1704156,244,0,1618092,655976,50672,135428,331092,135428,195664,18928,50892,0,0,0,0,7903864,13260636,34359738367,91792,0,12288,0,718848,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520766,7419132,3244444,4088568,21420,1022776,81972,1612984,1085980,1243744,461312,369240,624668,32,32,4194300,2472472,404272,1706660,248,0,1650900,659276,50672,135492,331160,135492,195668,18928,50324,0,0,0,0,7903864,13295780,34359738367,91792,0,12288,0,759808,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520767,7419132,3190284,4039588,21420,1028348,82300,1687104,1070876,1313860,445032,373244,625844,32,32,4194300,2462488,404128,1716740,248,0,1704544,660792,50712,135492,331172,135492,195680,18928,50504,0,0,0,0,7903864,13295512,34359738367,91856,0,12288,0,819200,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520768,7419132,3214872,4066112,21420,1030244,80656,1656572,1064604,1279736,440400,376836,624204,32,32,4194300,2461920,403688,1717308,252,0,1665928,666852,50712,135460,331140,135460,195680,18928,50328,0,0,0,0,7903864,13315804,34359738367,91808,0,12288,0,782336,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520769,7419132,3232532,4083264,21420,1029772,81232,1642420,1053732,1253268,442352,389152,611380,32,32,4194300,2461876,403520,1717292,252,0,1641644,663352,50712,135460,331140,135460,195680,18896,50168,0,0,0,0,7903864,13262092,34359738367,91840,0,12288,0,761856,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520770,7419132,3164084,4021116,21428,1035664,79572,1710000,1069836,1334248,438740,375752,631096,32,32,4194300,2456420,403400,1722584,252,0,1718524,665920,50712,135428,331116,135428,195688,18912,50324,0,0,0,0,7903864,13260376,34359738367,91824,0,12288,0,845824,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520771,7419132,3121036,3958880,21428,1017488,101964,1801708,1021756,1425060,410744,376648,611012,32,32,4194300,2451540,403020,1727312,256,0,1783776,654772,50712,135428,330900,135428,195472,18984,50096,0,0,0,0,7903864,13295996,34359738367,91792,0,12288,0,890880,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520772,7419132,3230164,4037484,21428,986744,118204,1651044,1064116,1291660,466348,359384,597768,32,32,4194300,2461780,402508,1717204,256,0,1704272,640896,50712,135396,331132,135396,195736,18912,50604,0,0,0,0,7903864,13233828,34359738367,91808,0,12288,0,792576,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520773,7419132,3268692,4086188,21428,996388,116800,1600584,1057124,1252128,438252,348456,618872,32,32,4194300,2447208,402256,1731464,80,0,1636580,639428,50716,135396,331128,135396,195732,18944,50452,0,0,0,0,7903864,13303624,34359738367,91744,0,12288,0,735232,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520774,7419132,3175832,3994888,21428,998208,115308,1709248,1049928,1333064,457208,376184,592720,32,32,4194300,2447976,401900,1731116,80,0,1735880,632764,50716,135364,331068,135364,195704,18944,50732,0,0,0,0,7903864,13303628,34359738367,91760,0,12288,0,833536,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520775,7419132,3147992,3993384,21444,1024232,92852,1711824,1085892,1372204,430272,339620,655620,32,32,4194300,2440808,401820,1738088,88,0,1748360,648364,50720,135364,331304,135364,195940,18944,50660,0,0,0,0,7903864,13303404,34359738367,91824,0,12288,0,872448,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520776,7419132,3263748,4101580,21432,1017328,91528,1609068,1068044,1218644,470804,390424,597240,32,32,4194300,2456604,401244,1722544,116,0,1636020,650528,50724,135396,331092,135396,195696,18912,50508,0,0,0,0,7903864,13233384,34359738367,91776,0,12288,0,745472,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520778,7419132,3230884,4080776,21432,1029612,80248,1634292,1069668,1271544,432692,362748,636976,32,32,4194300,2454028,400692,1725268,116,0,1649708,665876,50724,135396,331092,135396,195696,18928,50768,0,0,0,0,7903864,13268292,34359738367,91744,0,12288,0,774144,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520779,7419132,3132620,3982764,21432,1029900,80004,1762192,1053816,1393236,422796,368956,631020,32,32,4194300,2453960,400324,1724956,116,0,1761832,667688,50724,135396,331092,135396,195696,18912,50408,0,0,0,0,7903864,13305416,34359738367,91776,0,12288,0,878592,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520780,7419132,3243760,4095808,21432,1030084,80528,1662196,1043580,1262764,441132,399432,602448,32,32,4194300,2452080,399892,1727092,104,0,1649396,659964,50724,135396,331092,135396,195696,19016,50896,0,0,0,0,7903864,13303252,34359738367,91808,0,12288,0,770048,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520781,7419132,3205876,4069964,21440,1042444,75304,1707176,1034112,1321576,405792,385600,628320,32,32,4194300,2438264,400420,1740744,108,0,1673220,663248,50724,135396,331100,135396,195704,18984,50800,0,0,0,0,7903864,13303932,34359738367,91872,0,12288,0,811008,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520782,7419132,3203972,4065440,21440,1040764,73492,1706624,1031160,1316280,410188,390344,620972,32,32,4194300,2444152,400032,1734828,72,0,1671864,663484,50724,135364,331324,135364,195960,18912,50516,0,0,0,0,7903864,13304108,34359738367,91808,0,12288,0,802816,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520783,7419132,3307540,4164688,21440,1035644,73072,1598704,1026764,1196960,421512,401744,605252,32,32,4194300,2450296,399156,1728460,72,0,1564116,662932,50724,135364,331068,135364,195704,18928,50388,0,0,0,0,7903864,13232400,34359738367,91808,0,12288,0,696320,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520784,7419132,3184512,4050596,21440,1045204,70744,1732800,1023640,1341864,398644,390936,624996,32,32,4194300,2440140,399456,1738512,52,0,1655256,670396,50724,135364,331056,135364,195692,18944,50888,0,0,0,0,7903864,13304336,34359738367,91744,0,12288,0,806912,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520785,7419132,3141228,3981264,21440,1019456,86168,1725876,1074296,1363140,447148,362736,627148,32,32,4194300,2449216,398996,1729504,72,0,1756036,659496,50728,135364,331312,135364,195948,18928,50832,0,0,0,0,7903864,13328448,34359738367,91776,0,12288,0,876544,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520786,7419132,3138608,3983352,21464,1023560,86176,1764716,1050652,1382284,438508,382432,612144,32,32,4194300,2441600,399076,1736772,116,4,1766248,659120,50732,135396,331092,135396,195696,18912,50548,0,0,0,0,7903864,13308700,34359738367,91824,0,12288,0,890880,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520787,7419132,3307568,4156924,21464,1028464,83988,1584492,1045008,1203280,427032,381212,617976,32,32,4194300,2436540,399620,1741708,116,0,1576228,657248,50732,135396,331080,135396,195684,18912,50096,0,0,0,0,7903864,13308700,34359738367,91792,0,12288,0,708608,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520789,7419132,3149316,3970128,21464,1000196,119896,1790644,1006912,1413920,412992,376724,593920,32,32,4194300,2422764,401612,1755788,12816,0,1772516,632044,50732,135396,331080,135396,195684,18896,50432,0,0,0,0,7903864,13308520,34359738367,91728,0,12288,0,880640,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520790,7419132,3219980,3984912,21464,944172,188620,1683348,1045712,1363652,450628,319696,595084,32,32,4194300,2403828,404712,1774800,6852,568,1760308,604876,50732,135364,330920,135364,195556,18896,50024,0,0,0,0,7903864,13273720,34359738367,91808,0,12288,0,815104,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520791,7419132,3238920,3975848,21464,916264,230724,1661912,1046192,1363208,458120,298704,588072,32,32,4194300,2384628,407880,1794140,4088,236,1767304,581808,50736,135364,331232,135364,195868,18896,50564,0,0,0,0,7903864,13308020,34359738367,91728,0,12288,0,796672,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520792,7419132,3256696,3968436,21472,891140,258172,1656568,1028496,1358944,464564,297624,563932,32,32,4194300,2381300,408748,1797476,0,0,1768616,565260,50732,135428,331360,135428,195932,18896,50548,0,0,0,0,7903864,13328504,34359738367,91792,0,12288,0,780288,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520793,7419132,3297004,4008372,21472,890216,261584,1610884,1033196,1313296,469584,297588,563612,32,32,4194300,2378484,408980,1800488,968,0,1728960,560080,50732,135396,331080,135396,195684,18968,50784,0,0,0,0,7903864,13274092,34359738367,91792,0,12288,0,743424,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520794,7419132,3288704,3999884,21472,890256,263336,1564324,1080272,1266776,516824,297548,563448,32,32,4194300,2375412,409516,1803632,600,0,1729228,559940,50732,135428,331152,135428,195724,18896,50040,0,0,0,0,7903864,13274576,34359738367,91776,0,12288,0,743424,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520795,7419132,3326664,4039600,21656,893384,257984,1579520,1025376,1280512,461632,299008,563744,32,32,4194300,2396148,408892,1782872,0,0,1687464,560220,50448,135428,331168,135428,195740,18896,50080,0,0,0,0,7903864,13290024,34359738367,91760,0,12288,0,698368,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520796,7419132,3180652,3931136,21624,928892,225016,1722540,1031828,1385136,468916,337404,562912,32,32,4194300,2404596,408856,1774424,152,0,1799104,580280,50768,135396,330892,135396,195496,18944,50784,0,0,0,0,7903864,13220868,34359738367,91792,0,12288,0,839680,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520797,7419132,3162344,3939404,21560,956384,176436,1720464,1053412,1392980,454004,327484,599408,32,32,4194300,2425076,408448,1754076,80,0,1792592,600964,50768,135396,331156,135396,195760,18944,50796,0,0,0,0,7903864,13298928,34359738367,91696,0,12288,0,854016,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520798,7419132,3166908,3971932,21568,984072,136560,1739952,1039220,1366104,458228,373848,580992,32,32,4194300,2442228,408256,1736916,124,0,1770064,631252,50768,135428,331220,135428,195792,18912,50736,0,0,0,0,7903864,13299144,34359738367,91808,0,12288,0,862208,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520800,7419132,3188880,4020704,21568,1011128,105616,1707936,1050560,1336312,440544,371624,610016,32,32,4194300,2448628,407932,1730320,124,0,1722576,649164,50772,135428,331224,135428,195796,18896,50148,0,0,0,0,7903864,13263932,34359738367,91792,0,12288,0,841728,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520801,7419132,3214804,4055992,21504,1019988,94808,1680292,1043804,1303656,429436,376636,614368,32,32,4194300,2452968,407388,1726152,124,0,1678748,648004,50772,135428,331232,135428,195804,18968,50804,0,0,0,0,7903864,13228892,34359738367,91792,0,12288,0,798720,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520802,7419132,3155096,4008496,21504,1032484,86348,1759768,1037396,1372308,421640,387460,615756,32,32,4194300,2448060,407232,1731000,124,0,1739872,658872,50772,135428,331248,135428,195820,18896,50524,0,0,0,0,7903864,13263432,34359738367,91808,0,12288,0,866304,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520803,7419132,3197300,4060132,21512,1041348,81504,1724672,1027948,1322452,417520,402220,610428,32,32,4194300,2440760,407068,1738268,124,0,1685856,670888,50772,135428,331260,135428,195832,18968,50460,0,0,0,0,7903864,13284080,34359738367,91824,0,12288,0,825344,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520804,7419132,3203152,4072944,21512,1049036,79440,1710384,1024652,1318716,396712,391668,627940,32,32,4194300,2433172,406876,1745784,80,0,1660688,672856,50772,135428,331252,135428,195824,18880,50324,0,0,0,0,7903864,13264060,34359738367,91792,0,12288,0,806912,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520805,7419132,3233260,4075620,21512,1021712,91748,1684960,1017232,1276408,433592,408552,583640,32,32,4194300,2457492,406472,1721368,80,0,1655480,652200,50776,135396,331180,135396,195784,18896,50248,0,0,0,0,7903864,13299240,34359738367,91776,0,12288,0,765952,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520806,7419132,3244948,4096628,21512,1030960,90024,1613992,1076856,1270716,418620,343276,658236,32,32,4194300,2446528,406412,1732372,80,0,1635376,662096,50776,135396,331444,135396,196048,18848,50440,0,0,0,0,7903864,13263868,34359738367,91712,0,12288,0,763904,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520807,7419132,3123720,3963996,21512,1019372,91992,1752956,1065196,1355268,472776,397688,592420,32,32,4194300,2461120,406200,1717836,80,0,1773720,652060,50776,135396,331208,135396,195812,18928,50688,0,0,0,0,7903864,13298992,34359738367,91808,0,12288,0,886784,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520808,7419132,3174904,4021172,21520,1025072,87520,1719344,1039176,1360736,401684,358608,637492,32,32,4194300,2457792,405952,1721312,124,0,1708108,659240,50776,135396,331468,135396,196072,18896,50860,0,0,0,0,7903864,13229048,34359738367,91824,0,12288,0,821248,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520809,7419132,3318428,4161096,21512,1022064,88732,1599652,1016948,1210980,413120,388672,603828,32,32,4194300,2460352,405780,1718688,116,0,1569648,654360,50780,135396,331216,135396,195820,18968,50604,0,0,0,0,7903864,13263504,34359738367,91808,0,12288,0,679936,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520811,7419132,3246016,4090860,21512,1024240,88144,1683152,1018840,1262788,444528,420364,574312,32,32,4194300,2457340,405176,1721908,136,0,1652792,656080,50780,135396,331220,135396,195824,18880,50432,0,0,0,0,7903864,13299020,34359738367,91776,0,12288,0,759808,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520812,7419132,3215556,4078532,21512,1042028,81492,1622256,1102424,1296836,415036,325420,687388,32,32,4194300,2441460,405168,1737736,136,0,1657608,667188,50780,135396,331228,135396,195832,18880,50704,0,0,0,0,7903864,13264140,34359738367,91744,0,12288,0,796672,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520813,7419132,3152980,3957628,21512,984060,121288,1758888,1038368,1390852,451924,368036,586444,32,32,4194300,2460500,404808,1718932,136,0,1788904,631860,50780,135396,331244,135396,195848,18952,50536,0,0,0,0,7903864,13271696,34359738367,91808,0,12288,0,872448,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520814,7419132,3208628,4029204,21512,999300,117700,1650644,1088036,1322544,446012,328100,642024,32,32,4194300,2441596,404708,1737756,72,0,1713928,648872,50784,135396,331232,135396,195836,18952,51280,0,0,0,0,7903864,13307116,34359738367,91856,0,12288,0,819200,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520815,7419132,3288580,4104364,21520,995516,119808,1571100,1086244,1195120,496592,375980,589652,32,32,4194300,2443132,404756,1735968,92,20,1639628,631084,50784,135364,331460,135364,196096,18880,50320,0,0,0,0,7903864,13272120,34359738367,91728,0,12288,0,741376,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520816,7419132,3311864,4154524,21520,1021544,100008,1577800,1039132,1174368,450056,403432,589076,32,32,4194300,2433400,404780,1746080,112,0,1570160,645936,50784,135364,331460,135364,196096,18880,50792,0,0,0,0,7903864,13307000,34359738367,91744,0,12288,0,696320,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520817,7419132,3131192,3991340,21520,1039308,81940,1768368,1049768,1385888,422252,382480,627516,32,32,4194300,2433144,404384,1746108,112,0,1754068,656012,50784,135364,331476,135364,196112,18952,50856,0,0,0,0,7903864,13306696,34359738367,91776,0,12288,0,888832,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520818,7419132,3267292,4131088,21520,1043620,74144,1620764,1052720,1240120,419720,380644,633000,32,32,4194300,2438520,404476,1740756,112,0,1605180,662088,50784,135364,330944,135364,195580,18896,50520,0,0,0,0,7903864,13307316,34359738367,91824,0,12288,0,749568,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520819,7419132,3228624,4088980,21528,1039732,78828,1678508,1035464,1273744,430040,404764,605424,32,32,4194300,2439924,404216,1739340,112,0,1649704,667512,50788,135396,331492,135396,196096,18976,50728,0,0,0,0,7903864,13307200,34359738367,91792,0,12288,0,792576,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520820,7419132,3305456,4167692,21528,1041352,77348,1603944,1023648,1227104,388420,376840,635228,32,32,4194300,2440500,403720,1738896,68,0,1561456,675364,50788,135396,331236,135396,195840,18984,50912,0,0,0,0,7903864,13307476,34359738367,91760,0,12288,0,698368,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520821,7419132,3152220,3993572,21552,1020704,80736,1685960,1102508,1327752,469532,358208,632976,32,32,4194300,2467892,403212,1711520,160,0,1742824,657540,50788,135396,331492,135396,196096,18824,51004,0,0,0,0,7903864,13307528,34359738367,91744,0,12288,0,849920,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520823,7419132,3171264,4016276,21552,1024492,78920,1682724,1078440,1320564,445740,362160,632700,32,32,4194300,2464308,402924,1714932,164,0,1712172,657408,50800,135364,331204,135364,195840,18880,50564,0,0,0,0,7903864,13307756,34359738367,91728,0,12288,0,825344,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520824,7419132,3353392,4188720,21552,1014360,86872,1509400,1070988,1156312,438916,353088,632072,32,32,4194300,2468660,402328,1710512,164,0,1540884,653128,50804,135396,331244,135396,195848,18880,50548,0,0,0,0,7903864,13272588,34359738367,91792,0,12288,0,641024,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520825,7419132,3225680,4065068,21552,1018136,86600,1678716,1045240,1278060,456676,400656,588564,32,32,4194300,2463204,402136,1715868,164,0,1680244,655716,50804,135396,331224,135396,195828,18912,50416,0,0,0,0,7903864,13272788,34359738367,91728,0,12288,0,786432,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520826,7419132,3213004,4068124,21552,1034096,79316,1676272,1047368,1308116,410572,368156,636796,32,32,4194300,2446564,403268,1732372,164,0,1664512,661240,50804,135396,331228,135396,195832,18880,50456,0,0,0,0,7903864,13307864,34359738367,91776,0,12288,0,790528,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520827,7419132,3156100,4009464,21560,1032836,80520,1749656,1043600,1360536,429508,389120,614092,32,32,4194300,2445564,403248,1733328,116,0,1735768,657644,50836,135364,331212,135364,195848,18880,50560,0,0,0,0,7903864,13308228,34359738367,91728,0,12288,0,866304,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520828,7419132,3120740,3983768,21560,1041756,76808,1776676,1048576,1376760,435616,399916,612960,32,32,4194300,2439316,403280,1739880,116,0,1758128,660612,50768,135364,331476,135364,196112,18880,50552,0,0,0,0,7903864,13287936,34359738367,91728,0,12288,0,907264,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520829,7419132,3125372,3995520,21560,1048824,75420,1785788,1037068,1397824,405036,387964,632032,32,32,4194300,2429844,404280,1749624,116,0,1748572,669676,50840,135364,331452,135364,196088,18864,50700,0,0,0,0,7903864,13287304,34359738367,91744,0,12288,0,903168,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520830,7419132,3283500,4145204,21560,1040580,80252,1631092,1034176,1244952,408732,386140,625444,32,32,4194300,2436496,404372,1742872,116,0,1599116,666144,50840,135300,331132,135300,195832,18984,50424,0,0,0,0,7903864,13216620,34359738367,91792,0,12288,0,745472,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520831,7419132,3241020,4097872,21568,1036008,80352,1684364,1016008,1277652,415988,406712,600020,32,32,4194300,2442676,403760,1736660,116,0,1639416,660988,50844,135300,331396,135300,196096,18912,50508,0,0,0,0,7903864,13253080,34359738367,91744,0,12288,0,780288,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
1699520832,7419132,3376124,4237412,21576,1041008,79900,1541316,1013220,1140604,402764,400712,610456,32,32,4194300,2436020,403500,1743476,108,0,1488792,663920,50848,135300,330888,135300,195588,18880,50540,0,0,0,0,7903864,13252636,34359738367,91760,0,12288,0,641024,0,0,43008,43008,0,0,0,0,0,0,0,2048,0,1716624,5951488,1048576
